end_balance,top_cut_off,down_cut_off,if_short
2797.633695538329,0.6000000000000001,2.6,True
2172.232542010497,0.6000000000000001,2.6,False
2209.1707439025868,0.6000000000000001,2.8000000000000003,True
1931.2879180725092,0.6000000000000001,2.8000000000000003,False
2211.0385951660146,0.6000000000000001,3.0,True
1931.2879180725092,0.6000000000000001,3.0,False
2049.4028320068355,0.6000000000000001,3.2,True
1853.2460231689452,0.6000000000000001,3.2,False
1950.03940961914,0.6000000000000001,3.4000000000000004,True
1853.2460231689452,0.6000000000000001,3.4000000000000004,False
1950.03940961914,0.6000000000000001,3.6,True
1853.2460231689452,0.6000000000000001,3.6,False
1945.7540378417966,0.6000000000000001,3.8000000000000003,True
1853.2460231689452,0.6000000000000001,3.8000000000000003,False
1961.2744110656608,0.8,0.0,True
1779.5840547302214,0.8,0.0,False
1756.6080579711797,0.8,0.2,True
1767.114978619382,0.8,0.2,False
2118.750069696036,0.8,0.4,True
1934.9005030029277,0.8,0.4,False
2616.3532363830486,0.8,0.6000000000000001,True
1933.3984125732402,0.8,0.6000000000000001,False
2244.7156479675214,0.8,0.8,True
1862.9424036743144,0.8,0.8,False
2076.2505564147887,0.8,1.0,True
1841.7959994323714,0.8,1.0,False
2408.6031718383724,0.8,1.2000000000000002,True
1942.6889246948226,0.8,1.2000000000000002,False
2494.566527899164,0.8,1.4000000000000001,True
1957.9060992309553,0.8,1.4000000000000001,False
2704.890521661373,0.8,1.6,True
2263.7343119812,0.8,1.6,False
2898.9707600830034,0.8,1.8,True
2344.320409710692,0.8,1.8,False
2802.4834726257286,0.8,2.0,True
2044.5346965270985,0.8,2.0,False
3002.5384672546356,0.8,2.2,True
2115.6151370483385,0.8,2.2,False
3238.211406591795,0.8,2.4000000000000004,True
2335.6064853210437,0.8,2.4000000000000004,False
2797.633695538329,0.8,2.6,True
2172.232542010497,0.8,2.6,False
2209.1707439025868,0.8,2.8000000000000003,True
1931.2879180725092,0.8,2.8000000000000003,False
2211.0385951660146,0.8,3.0,True
1931.2879180725092,0.8,3.0,False
2049.4028320068355,0.8,3.2,True
1853.2460231689452,0.8,3.2,False
1950.03940961914,0.8,3.4000000000000004,True
1853.2460231689452,0.8,3.4000000000000004,False
1950.03940961914,0.8,3.6,True
1853.2460231689452,0.8,3.6,False
1945.7540378417966,0.8,3.8000000000000003,True
1853.2460231689452,0.8,3.8000000000000003,False
1656.7359341735712,1.0,0.0,True
1489.9486978759737,1.0,0.0,False
1548.5825605773812,1.0,0.2,True
1577.2260225952125,1.0,0.2,False
1889.2187358093165,1.0,0.4,True
1722.5225809814433,1.0,0.4,False
2531.5918991271888,1.0,0.6000000000000001,True
1884.3593729858378,1.0,0.6000000000000001,False
2044.0338204467694,1.0,0.8,True
1698.3926066406232,1.0,0.8,False
1972.0856051086366,1.0,1.0,True
1747.2251948547348,1.0,1.0,False
2305.713283093255,1.0,1.2000000000000002,True
1859.0264872741684,1.0,1.2000000000000002,False
2396.204921319574,1.0,1.4000000000000001,True
1878.2478160156234,1.0,1.4000000000000001,False
2598.9968906982385,1.0,1.6,True
2170.4759730712876,1.0,1.6,False
2882.2940900207477,1.0,1.8,True
2333.153188653563,1.0,1.8,False
2998.6305673583947,1.0,2.0,True
2176.425928070067,1.0,2.0,False
3148.59810623779,1.0,2.2,True
2176.425928070067,1.0,2.2,False
3327.709411505125,1.0,2.4000000000000004,True
2409.757356597899,1.0,2.4000000000000004,False
2881.4602069213856,1.0,2.6,True
2242.550725909423,1.0,2.6,False
2257.41711231079,1.0,2.8000000000000003,True
1971.4939250793452,1.0,2.8000000000000003,False
2259.2849635742177,1.0,3.0,True
1971.4939250793452,1.0,3.0,False
2122.0311469787594,1.0,3.2,True
1893.451330175781,1.0,3.2,False
1992.2549819763178,1.0,3.4000000000000004,True
1893.451330175781,1.0,3.4000000000000004,False
1992.2549819763178,1.0,3.6,True
1893.451330175781,1.0,3.6,False
1987.9696101989744,1.0,3.8000000000000003,True
1893.451330175781,1.0,3.8000000000000003,False
1578.4039544555542,1.2000000000000002,0.0,True
1425.8700922546363,1.2000000000000002,0.0,False
1383.5658388671764,1.2000000000000002,0.2,True
1404.047876251219,1.2000000000000002,0.2,False
1831.036908282461,1.2000000000000002,0.4,True
1671.8653887695295,1.2000000000000002,0.4,False
2435.418471563712,1.2000000000000002,0.6000000000000001,True
1812.1429614135725,1.2000000000000002,0.6000000000000001,False
1961.1929658203046,1.2000000000000002,0.8,True
1632.127382202147,1.2000000000000002,0.8,False
1895.778586846918,1.2000000000000002,1.0,True
1674.7850169555652,1.2000000000000002,1.0,False
2154.3039699096616,1.2000000000000002,1.2000000000000002,True
1720.9623317138658,1.2000000000000002,1.2000000000000002,False
2251.977336492914,1.2000000000000002,1.4000000000000001,True
1777.4594401733382,1.2000000000000002,1.4000000000000001,False
2361.6406018005327,1.2000000000000002,1.6,True
1989.3344935913071,1.2000000000000002,1.6,False
2525.195663208003,1.2000000000000002,1.8,True
2041.3383197326648,1.2000000000000002,1.8,False
2621.836484722897,1.2000000000000002,2.0,True
1901.274793585204,1.2000000000000002,2.0,False
2771.615302899167,1.2000000000000002,2.2,True
1901.274793585204,1.2000000000000002,2.2,False
2710.741439709471,1.2000000000000002,2.4000000000000004,True
1961.8193187316883,1.2000000000000002,2.4000000000000004,False
2532.1787700012196,1.2000000000000002,2.6,True
1979.02506062622,1.2000000000000002,2.6,False
2257.41711231079,1.2000000000000002,2.8000000000000003,True
1971.4939250793452,1.2000000000000002,2.8000000000000003,False
2259.2849635742177,1.2000000000000002,3.0,True
1971.4939250793452,1.2000000000000002,3.0,False
2122.0311469787594,1.2000000000000002,3.2,True
1893.451330175781,1.2000000000000002,3.2,False
1992.2549819763178,1.2000000000000002,3.4000000000000004,True
1893.451330175781,1.2000000000000002,3.4000000000000004,False
1992.2549819763178,1.2000000000000002,3.6,True
1893.451330175781,1.2000000000000002,3.6,False
1987.9696101989744,1.2000000000000002,3.8000000000000003,True
1893.451330175781,1.2000000000000002,3.8000000000000003,False
1639.8190812744012,1.4000000000000001,0.0,True
1509.2389200866676,1.4000000000000001,0.0,False
1437.3161726745493,1.4000000000000001,0.2,True
1436.9176005432112,1.4000000000000001,0.2,False
1760.328320654287,1.4000000000000001,0.4,True
1610.1547450195296,1.4000000000000001,0.4,False
2348.6691124450595,1.4000000000000001,0.6000000000000001,True
1748.4564456176743,1.4000000000000001,0.6000000000000001,False
1862.3126595886147,1.4000000000000001,0.8,True
1537.6001529052721,1.4000000000000001,0.8,False
1783.7761568969674,1.4000000000000001,1.0,True
1579.0934276123037,1.4000000000000001,1.0,False
1957.0011554382272,1.4000000000000001,1.2000000000000002,True
1579.0934276123037,1.4000000000000001,1.2000000000000002,False
2024.5166507751421,1.4000000000000001,1.4000000000000001,True
1579.0934276123037,1.4000000000000001,1.4000000000000001,False
2087.985473333737,1.4000000000000001,1.6,True
1777.6422538391105,1.4000000000000001,1.6,False
2180.3431088989228,1.4000000000000001,1.8,True
1777.6422538391105,1.4000000000000001,1.8,False
2299.6204546142553,1.4000000000000001,2.0,True
1676.9699287109368,1.4000000000000001,2.0,False
2409.385051599119,1.4000000000000001,2.2,True
1676.9699287109368,1.4000000000000001,2.2,False
2316.5965270019515,1.4000000000000001,2.4000000000000004,True
1676.9699287109368,1.4000000000000001,2.4000000000000004,False
2054.9659594909663,1.4000000000000001,2.6,True
1607.182739233398,1.4000000000000001,2.6,False
1667.9506892761221,1.4000000000000001,2.8000000000000003,True
1430.9861755187985,1.4000000000000001,2.8000000000000003,False
1669.81854053955,1.4000000000000001,3.0,True
1430.9861755187985,1.4000000000000001,3.0,False
1532.3988876098629,1.4000000000000001,3.2,True
1396.700225817871,1.4000000000000001,3.2,False
1475.3454093749995,1.4000000000000001,3.4000000000000004,True
1396.700225817871,1.4000000000000001,3.4000000000000004,False
1475.3454093749995,1.4000000000000001,3.6,True
1396.700225817871,1.4000000000000001,3.6,False
1442.6575603332517,1.4000000000000001,3.8000000000000003,True
1396.700225817871,1.4000000000000001,3.8000000000000003,False
1391.0365266601436,1.6,0.0,True
1276.226449859617,1.6,0.0,False
1465.5296355041392,1.6,0.2,True
1465.131063372801,1.6,0.2,False
1796.5032474120994,1.6,0.4,True
1642.5678767333968,1.6,0.4,False
2397.3136894714266,1.6,0.6000000000000001,True
1785.0692462158188,1.6,0.6000000000000001,False
1851.126944866935,1.6,0.8,True
1530.5941714599596,1.6,0.8,False
1783.7761568969674,1.6,1.0,True
1579.0934276123037,1.6,1.0,False
1957.0011554382272,1.6,1.2000000000000002,True
1579.0934276123037,1.6,1.2000000000000002,False
2024.5166507751421,1.6,1.4000000000000001,True
1579.0934276123037,1.6,1.4000000000000001,False
2087.985473333737,1.6,1.6,True
1777.6422538391105,1.6,1.6,False
2180.3431088989228,1.6,1.8,True
1777.6422538391105,1.6,1.8,False
2299.6204546142553,1.6,2.0,True
1676.9699287109368,1.6,2.0,False
2409.385051599119,1.6,2.2,True
1676.9699287109368,1.6,2.2,False
2316.5965270019515,1.6,2.4000000000000004,True
1676.9699287109368,1.6,2.4000000000000004,False
2054.9659594909663,1.6,2.6,True
1607.182739233398,1.6,2.6,False
1667.9506892761221,1.6,2.8000000000000003,True
1430.9861755187985,1.6,2.8000000000000003,False
1669.81854053955,1.6,3.0,True
1430.9861755187985,1.6,3.0,False
1532.3988876098629,1.6,3.2,True
1396.700225817871,1.6,3.2,False
1475.3454093749995,1.6,3.4000000000000004,True
1396.700225817871,1.6,3.4000000000000004,False
1475.3454093749995,1.6,3.6,True
1396.700225817871,1.6,3.6,False
1442.6575603332517,1.6,3.8000000000000003,True
1396.700225817871,1.6,3.8000000000000003,False
1293.7512483642456,1.8,0.0,True
1198.0700396667464,1.8,0.0,False
1355.7415152526746,1.8,0.2,True
1355.3513583435044,1.8,0.2,False
1609.3613101684473,1.8,0.4,True
1479.8846148742662,1.8,0.4,False
2224.2389633788976,1.8,0.6000000000000001,True
1665.079214031981,1.8,0.6000000000000001,False
1718.4032662902753,1.8,0.8,True
1427.3829020935048,1.8,0.8,False
1662.2128634521434,1.8,1.0,True
1474.27992435913,1.8,1.0,False
1812.3651996398878,1.8,1.2000000000000002,True
1474.27992435913,1.8,1.2000000000000002,False
1872.9892994079548,1.8,1.4000000000000001,True
1474.27992435913,1.8,1.4000000000000001,False
1863.8707043518036,1.8,1.6,True
1574.6805743835441,1.8,1.6,False
1947.878772503659,1.8,1.8,True
1574.6805743835441,1.8,1.8,False
2030.722539727781,1.8,2.0,True
1486.2858714782708,1.8,2.0,False
2132.1375692993142,1.8,2.2,True
1486.2858714782708,1.8,2.2,False
2047.698612115477,1.8,2.4000000000000004,True
1486.2858714782708,1.8,2.4000000000000004,False
1811.1167468444817,1.8,2.6,True
1424.8482494140621,1.8,2.6,False
1477.5526561340323,1.8,2.8000000000000003,True
1291.611942272949,1.8,2.8000000000000003,False
1479.4205073974601,1.8,3.0,True
1291.611942272949,1.8,3.0,False
1380.991350146484,1.8,3.2,True
1237.273082720947,1.8,3.2,False
1301.6465110595698,1.8,3.4000000000000004,True
1237.273082720947,1.8,3.4000000000000004,False
1301.6465110595698,1.8,3.6,True
1237.273082720947,1.8,3.6,False
1297.3611392822263,1.8,3.8000000000000003,True
1237.273082720947,1.8,3.8000000000000003,False
1201.602423706043,2.0,0.0,True
1117.670413922118,2.0,0.0,False
1302.7267085327044,2.0,0.2,True
1312.6677398254385,2.0,0.2,False
1555.8834640502837,2.0,0.4,True
1430.9512481262198,2.0,0.4,False
2028.5683834960855,2.0,0.6000000000000001,True
1511.900661431884,2.0,0.6000000000000001,False
1617.1408036926193,2.0,0.8,True
1342.9891986511223,2.0,0.8,False
1529.1317172180127,2.0,1.0,True
1340.7614421569817,2.0,1.0,False
1662.4126392211867,2.0,1.2000000000000002,True
1340.7614421569817,2.0,1.2000000000000002,False
1709.3825260375936,2.0,1.4000000000000001,True
1340.7614421569817,2.0,1.4000000000000001,False
1601.1648137023897,2.0,1.6,True
1340.7614421569817,2.0,1.6,False
1667.967082751462,2.0,1.8,True
1340.7614421569817,2.0,1.8,False
2044.8262270202615,2.0,2.0,True
1493.722085931396,2.0,2.0,False
2141.4324873657206,2.0,2.2,True
1493.722085931396,2.0,2.2,False
2069.25314703369,2.0,2.4000000000000004,True
1493.722085931396,2.0,2.4000000000000004,False
1839.5352229553216,2.0,2.6,True
1432.2844638671872,2.0,2.6,False
1657.1611613830557,2.0,2.8000000000000003,True
1432.2844638671872,2.0,2.8000000000000003,False
1664.713918652343,2.0,3.0,True
1432.2844638671872,2.0,3.0,False
1535.8961295837398,2.0,3.2,True
1393.9647083190916,2.0,3.2,False
1446.4609069641108,2.0,3.4000000000000004,True
1393.9647083190916,2.0,3.4000000000000004,False
1446.4609069641108,2.0,3.6,True
1393.9647083190916,2.0,3.6,False
1442.1755351867673,2.0,3.8000000000000003,True
1393.9647083190916,2.0,3.8000000000000003,False
1123.8480024902233,2.2,0.0,True
1046.1806640319817,2.2,0.0,False
1234.6987773315327,2.2,0.2,True
1245.0279388122551,2.2,0.2,False
1486.7409317138581,2.2,0.4,True
1366.7846374206536,2.2,0.4,False
1963.0569050781169,2.2,0.6000000000000001,True
1477.5483398132317,2.2,0.6000000000000001,False
1662.5123971740647,2.2,0.8,True
1383.2057780944817,2.2,0.8,False
1581.0615687560987,2.2,1.0,True
1388.5812091613764,2.2,1.0,False
1704.2115245727493,2.2,1.2000000000000002,True
1388.5812091613764,2.2,1.2000000000000002,False
1765.492126110836,2.2,1.4000000000000001,True
1388.5812091613764,2.2,1.4000000000000001,False
1640.8041607849093,2.2,1.6,True
1388.5812091613764,2.2,1.6,False
1709.7659681030245,2.2,1.8,True
1388.5812091613764,2.2,1.8,False
1891.2697847595193,2.2,2.0,True
1388.5812091613764,2.2,2.0,False
1982.2035139770485,2.2,2.2,True
1388.5812091613764,2.2,2.2,False
1915.696704772948,2.2,2.4000000000000004,True
1388.5812091613764,2.2,2.4000000000000004,False
1697.3238429504388,2.2,2.6,True
1332.8161182250974,2.2,2.6,False
1526.2948436340323,2.2,2.8000000000000003,True
1332.8161182250974,2.2,2.8000000000000003,False
1533.8476009033195,2.2,3.0,True
1332.8161182250974,2.2,3.0,False
1430.7552528137203,2.2,3.2,True
1294.4963626770018,2.2,3.2,False
1346.992561322021,2.2,3.4000000000000004,True
1294.4963626770018,2.2,3.4000000000000004,False
1346.992561322021,2.2,3.6,True
1294.4963626770018,2.2,3.6,False
1342.7071895446775,2.2,3.8000000000000003,True
1294.4963626770018,2.2,3.8000000000000003,False
1082.4159422546275,2.4000000000000004,0.0,True
1003.767700170898,2.4000000000000004,0.0,False
1191.5053950744527,2.4000000000000004,0.2,True
1202.6149749511715,2.4000000000000004,0.2,False
1414.8352195922762,2.4000000000000004,0.4,True
1306.6491660827633,2.4000000000000004,0.4,False
1878.4450467163008,2.4000000000000004,0.6000000000000001,True
1410.0286216491695,2.4000000000000004,0.6000000000000001,False
1590.9034837585375,2.4000000000000004,0.8,True
1321.9756107116696,2.4000000000000004,0.8,False
1510.662105108638,2.4000000000000004,1.0,True
1326.9927730407712,2.4000000000000004,1.0,False
1632.101646038814,2.4000000000000004,1.2000000000000002,True
1326.9927730407712,2.4000000000000004,1.2000000000000002,False
1691.4117885925257,2.4000000000000004,1.4000000000000001,True
1326.9927730407712,2.4000000000000004,1.4000000000000001,False
1584.1166798644995,2.4000000000000004,1.6,True
1326.9927730407712,2.4000000000000004,1.6,False
1636.3845975646948,2.4000000000000004,1.8,True
1326.9927730407712,2.4000000000000004,1.8,False
1813.1765116027811,2.4000000000000004,2.0,True
1326.9927730407712,2.4000000000000004,2.0,False
1900.8612631591775,2.4000000000000004,2.2,True
1326.9927730407712,2.4000000000000004,2.2,False
1849.5257720092761,2.4000000000000004,2.4000000000000004,True
1326.9927730407712,2.4000000000000004,2.4000000000000004,False
1697.3238429504388,2.4000000000000004,2.6,True
1332.8161182250974,2.4000000000000004,2.6,False
1526.2948436340323,2.4000000000000004,2.8000000000000003,True
1332.8161182250974,2.4000000000000004,2.8000000000000003,False
1533.8476009033195,2.4000000000000004,3.0,True
1332.8161182250974,2.4000000000000004,3.0,False
1430.7552528137203,2.4000000000000004,3.2,True
1294.4963626770018,2.4000000000000004,3.2,False
1346.992561322021,2.4000000000000004,3.4000000000000004,True
1294.4963626770018,2.4000000000000004,3.4000000000000004,False
1346.992561322021,2.4000000000000004,3.6,True
1294.4963626770018,2.4000000000000004,3.6,False
1342.7071895446775,2.4000000000000004,3.8000000000000003,True
1294.4963626770018,2.4000000000000004,3.8000000000000003,False
1105.4643507629285,2.6,0.0,True
1027.4430694335933,2.6,0.0,False
1217.1412745910543,2.6,0.2,True
1226.2903442138668,2.6,0.2,False
1453.0302955810457,2.6,0.4,True
1332.1457175964351,2.6,0.4,False
1933.5084469848555,2.6,0.6000000000000001,True
1435.5251731628414,2.6,0.6000000000000001,False
1621.863582025139,2.6,0.8,True
1347.4721622253414,2.6,0.8,False
1510.662105108638,2.6,1.0,True
1326.9927730407712,2.6,1.0,False
1632.101646038814,2.6,1.2000000000000002,True
1326.9927730407712,2.6,1.2000000000000002,False
1691.4117885925257,2.6,1.4000000000000001,True
1326.9927730407712,2.6,1.4000000000000001,False
1584.1166798644995,2.6,1.6,True
1326.9927730407712,2.6,1.6,False
1636.3845975646948,2.6,1.8,True
1326.9927730407712,2.6,1.8,False
1813.1765116027811,2.6,2.0,True
1326.9927730407712,2.6,2.0,False
1900.8612631591775,2.6,2.2,True
1326.9927730407712,2.6,2.2,False
1849.5257720092761,2.6,2.4000000000000004,True
1326.9927730407712,2.6,2.4000000000000004,False
1697.3238429504388,2.6,2.6,True
1332.8161182250974,2.6,2.6,False
1526.2948436340323,2.6,2.8000000000000003,True
1332.8161182250974,2.6,2.8000000000000003,False
1533.8476009033195,2.6,3.0,True
1332.8161182250974,2.6,3.0,False
1430.7552528137203,2.6,3.2,True
1294.4963626770018,2.6,3.2,False
1346.992561322021,2.6,3.4000000000000004,True
1294.4963626770018,2.6,3.4000000000000004,False
1346.992561322021,2.6,3.6,True
1294.4963626770018,2.6,3.6,False
1342.7071895446775,2.6,3.8000000000000003,True
1294.4963626770018,2.6,3.8000000000000003,False
1105.4643507629285,2.8000000000000003,0.0,True
1027.4430694335933,2.8000000000000003,0.0,False
1217.1412745910543,2.8000000000000003,0.2,True
1226.2903442138668,2.8000000000000003,0.2,False
1453.0302955810457,2.8000000000000003,0.4,True
1332.1457175964351,2.8000000000000003,0.4,False
1933.5084469848555,2.8000000000000003,0.6000000000000001,True
1435.5251731628414,2.8000000000000003,0.6000000000000001,False
1621.863582025139,2.8000000000000003,0.8,True
1347.4721622253414,2.8000000000000003,0.8,False
1510.662105108638,2.8000000000000003,1.0,True
1326.9927730407712,2.8000000000000003,1.0,False
1632.101646038814,2.8000000000000003,1.2000000000000002,True
1326.9927730407712,2.8000000000000003,1.2000000000000002,False
1691.4117885925257,2.8000000000000003,1.4000000000000001,True
1326.9927730407712,2.8000000000000003,1.4000000000000001,False
1584.1166798644995,2.8000000000000003,1.6,True
1326.9927730407712,2.8000000000000003,1.6,False
1636.3845975646948,2.8000000000000003,1.8,True
1326.9927730407712,2.8000000000000003,1.8,False
1813.1765116027811,2.8000000000000003,2.0,True
1326.9927730407712,2.8000000000000003,2.0,False
1900.8612631591775,2.8000000000000003,2.2,True
1326.9927730407712,2.8000000000000003,2.2,False
1849.5257720092761,2.8000000000000003,2.4000000000000004,True
1326.9927730407712,2.8000000000000003,2.4000000000000004,False
1697.3238429504388,2.8000000000000003,2.6,True
1332.8161182250974,2.8000000000000003,2.6,False
1526.2948436340323,2.8000000000000003,2.8000000000000003,True
1332.8161182250974,2.8000000000000003,2.8000000000000003,False
1533.8476009033195,2.8000000000000003,3.0,True
1332.8161182250974,2.8000000000000003,3.0,False
1430.7552528137203,2.8000000000000003,3.2,True
1294.4963626770018,2.8000000000000003,3.2,False
1346.992561322021,2.8000000000000003,3.4000000000000004,True
1294.4963626770018,2.8000000000000003,3.4000000000000004,False
1346.992561322021,2.8000000000000003,3.6,True
1294.4963626770018,2.8000000000000003,3.6,False
1342.7071895446775,2.8000000000000003,3.8000000000000003,True
1294.4963626770018,2.8000000000000003,3.8000000000000003,False
1113.7171965392959,3.0,0.0,True
1034.5613937255857,3.0,0.0,False
1026.507004888906,3.0,0.2,True
1034.5613937255857,3.0,0.2,False
1221.1258308715733,3.0,0.4,True
1125.6681709167478,3.0,0.4,False
1506.9564221557541,3.0,0.6000000000000001,True
1125.6681709167478,3.0,0.6000000000000001,False
1351.9127096130298,3.0,0.8,True
1125.6681709167478,3.0,0.8,False
1280.5767455383254,3.0,1.0,True
1125.6681709167478,3.0,1.0,False
1387.635907745357,3.0,1.2000000000000002,True
1125.6681709167478,3.0,1.2000000000000002,False
1432.5656715759242,3.0,1.4000000000000001,True
1125.6681709167478,3.0,1.4000000000000001,False
1339.6509415710425,3.0,1.6,True
1125.6681709167478,3.0,1.6,False
1391.9188592712378,3.0,1.8,True
1125.6681709167478,3.0,1.8,False
1539.950015863035,3.0,2.0,True
1125.6681709167478,3.0,2.0,False
1613.254388696287,3.0,2.2,True
1125.6681709167478,3.0,2.2,False
1561.9188975463856,3.0,2.4000000000000004,True
1125.6681709167478,3.0,2.4000000000000004,False
1438.4777259338373,3.0,2.6,True
1131.491516101074,3.0,2.6,False
1296.2094840637199,3.0,2.8000000000000003,True
1131.491516101074,3.0,2.8000000000000003,False
1303.762241333007,3.0,3.0,True
1131.491516101074,3.0,3.0,False
